Calc. Date= 06-29-2025, Time= 11:18:17
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  2keV    10eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000001 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
0000001 1.9686E+00  1.2001E+01  7.9392E-03  2.3376E-02  9.6529E-01  8.0380E+00
0000001 1.9526E+00  3.1448E+01 -8.3864E-01  8.6833E-01  9.6136E-01  1.5934E+01
0000001 1.8680E+00  4.5487E+01 -7.7357E-01  3.8284E-01  9.4030E-01  5.7599E+01
0000001 1.8161E+00  5.9181E+01 -3.0974E+00  1.7678E-01  9.2713E-01  2.5836E+01
0000001 1.6107E+00  7.2911E+01 -3.9721E+00 -8.0695E-01  8.7314E-01  1.7979E+02
0000001 1.5409E+00  8.5292E+01 -4.1186E+00 -5.8942E+00  8.5402E-01  4.6386E+01
0000001 1.2249E+00  9.6520E+01 -3.8047E+00 -1.2904E+01  7.6143E-01  3.1599E+02
0000001 1.1696E+00  1.0343E+02 -3.6674E-01 -2.2754E+01  7.4404E-01  5.5330E+01
0000001 1.1451E+00  1.1222E+02  3.1688E+00 -3.0717E+01  7.3620E-01  6.0931E+00
0000001 6.1721E-01  1.2084E+02  7.5274E+00 -3.8357E+01  5.4050E-01  5.2788E+02
0000001 5.4398E-01  1.3140E+02  8.9063E+00 -3.8264E+01  5.0742E-01  7.3230E+01
0000001 5.2571E-01  1.4149E+02  6.6322E+00 -3.8276E+01  4.9883E-01  1.8269E+01
0000001 4.8532E-01  1.5115E+02  3.5675E+00 -3.6618E+01  4.7928E-01  3.0145E+01
0000001 2.2411E-01  1.6067E+02  3.3044E-01 -3.7435E+01  3.2569E-01  2.6121E+02
0000001 2.0988E-01  1.6567E+02 -4.3092E+00 -3.2322E+01  3.1518E-01  8.6739E+00
0000001 1.5779E-01  1.7849E+02 -1.1432E+01 -2.4342E+01  2.7328E-01  3.7460E+01
0000001 1.3935E-01  1.8280E+02 -1.7191E+01 -2.1011E+01  2.5682E-01  1.8435E+01
0000001 1.2216E-01  1.8467E+02 -2.4097E+01 -1.8089E+01  2.4046E-01  1.3224E+01
0000001 9.1716E-02  1.8412E+02 -3.0997E+01 -1.5133E+01  2.0835E-01  3.0444E+01
0000001 7.6230E-02  1.8095E+02 -3.7354E+01 -1.4869E+01  1.8995E-01  1.2523E+01
0000001 6.4408E-02  1.7988E+02 -4.3855E+01 -1.2954E+01  1.7460E-01  1.1822E+01
0000001 2.7885E-02  1.7793E+02 -5.0172E+01 -1.3609E+01  1.1488E-01  3.4203E+01
0000001 3.9519E-03  1.7261E+02 -5.3191E+01 -2.2591E+01  4.3249E-02  1.7282E+01
0000001 0.0000E+00  1.6793E+02 -4.8689E+01 -2.4485E+01  0.0000E+00  3.0551E-01
0000002 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
0000002 1.9891E+00  3.9702E+00  0.0000E+00  0.0000E+00  9.7030E-01  1.0876E+01
0000002 1.3305E+00  1.5240E+01 -4.3946E-01 -7.0787E-01  7.9356E-01  6.5865E+02
0000002 1.3262E+00  2.9412E+01 -1.7733E+00  8.1024E+00  7.9228E-01  4.1973E+00
0000002 1.2394E+00  4.0554E+01 -2.5114E+00  1.4277E+01  7.6591E-01  8.6801E+01
0000002 7.7260E-01  6.1366E+01  3.3198E+00  2.6964E+01  6.0472E-01  4.5847E+02
0000002 7.6363E-01  7.2411E+01  1.5271E+00  2.7734E+01  6.0120E-01  8.9749E+00
0000002 7.3788E-01  8.3555E+01  9.3952E-01  2.8496E+01  5.9098E-01  2.5745E+01
0000002 7.1899E-01  9.4250E+01 -1.1296E+00  3.0610E+01  5.8336E-01  5.7745E+00
0000002 7.0561E-01  1.0485E+02 -3.8587E+00  3.1992E+01  5.7791E-01  1.3387E+01
0000002 4.8768E-01  1.1492E+02 -7.4385E+00  3.4502E+01  4.8044E-01  2.1793E+02
0000002 4.2930E-01  1.2151E+02 -1.5062E+01  3.3900E+01  4.5077E-01  5.8382E+01
0000002 4.1554E-01  1.2528E+02 -2.4071E+01  3.4854E+01  4.4349E-01  1.1927E+01
0000002 3.9384E-01  1.3028E+02 -3.2264E+01  3.6525E+01  4.3175E-01  2.1705E+01
0000002 2.1414E-01  1.3654E+02 -3.9016E+01  3.9341E+01  3.1837E-01  1.7138E+02
0000002 1.6995E-01  1.4080E+02 -4.1129E+01  4.6317E+01  2.8362E-01  3.8819E+01
0000002 1.1670E-01  1.5384E+02 -4.1522E+01  5.5558E+01  2.3503E-01  4.1187E+01
